Date,Positive Tweets,Negative Tweets,Zero,Ticker
2017-01-03,305,-83,0,AMZN
2017-01-04,332,-96,0,AMZN
2017-01-05,535,-166,0,AMZN
2017-01-06,398,-104,0,AMZN
2017-01-07,149,-35,0,AMZN
2017-01-08,123,-33,0,AMZN
2017-01-09,275,-61,0,AMZN
2017-01-10,219,-43,0,AMZN
2017-01-11,308,-70,0,AMZN
2017-01-12,657,-140,0,AMZN
2017-01-13,379,-83,0,AMZN
2017-01-14,82,-32,0,AMZN
2017-01-15,175,-35,0,AMZN
2017-01-16,144,-42,0,AMZN
2017-01-17,201,-42,0,AMZN
2017-01-18,257,-76,0,AMZN
2017-01-19,236,-60,0,AMZN
2017-01-20,209,-26,0,AMZN
2017-01-21,174,-21,0,AMZN
2017-01-22,106,-34,0,AMZN
2017-01-23,287,-63,0,AMZN
2017-01-24,298,-71,0,AMZN
2017-01-25,304,-54,0,AMZN
2017-01-26,249,-48,0,AMZN
2017-01-27,239,-39,0,AMZN
2017-01-28,99,-25,0,AMZN
2017-01-29,88,-16,0,AMZN
2017-01-30,237,-61,0,AMZN
2017-01-31,318,-119,0,AMZN
2017-02-01,314,-74,0,AMZN
2017-02-02,785,-336,0,AMZN
2017-02-03,598,-221,0,AMZN
2017-02-04,115,-43,0,AMZN
2017-02-05,142,-40,0,AMZN
2017-02-06,229,-59,0,AMZN
2017-02-07,261,-44,0,AMZN
2017-02-08,248,-77,0,AMZN
2017-02-09,249,-53,0,AMZN
2017-02-10,230,-59,0,AMZN
2017-02-11,49,-15,0,AMZN
2017-02-12,70,-24,0,AMZN
2017-02-13,297,-62,0,AMZN
2017-02-14,296,-50,0,AMZN
2017-02-15,306,-58,0,AMZN
2017-02-16,245,-50,0,AMZN
2017-02-17,270,-46,0,AMZN
2017-02-18,108,-26,0,AMZN
2017-02-19,96,-12,0,AMZN
2017-02-20,246,-31,0,AMZN
2017-02-21,269,-84,0,AMZN
2017-02-22,267,-56,0,AMZN
2017-02-23,224,-63,0,AMZN
2017-02-24,167,-63,0,AMZN
2017-02-25,78,-32,0,AMZN
2017-02-26,82,-19,0,AMZN
2017-02-27,338,-53,0,AMZN
2017-02-28,334,-158,0,AMZN
2017-03-01,264,-134,0,AMZN
2017-03-02,279,-99,0,AMZN
2017-03-03,314,-107,0,AMZN
2017-03-04,119,-35,0,AMZN
2017-03-05,163,-46,0,AMZN
2017-03-06,213,-66,0,AMZN
2017-03-07,218,-90,0,AMZN
2017-03-08,228,-74,0,AMZN
2017-03-09,149,-51,0,AMZN
2017-03-10,156,-40,0,AMZN
2017-03-11,61,-14,0,AMZN
2017-03-12,43,-5,0,AMZN
2017-03-13,85,-19,0,AMZN
2017-03-14,121,-32,0,AMZN
2017-03-15,184,-50,0,AMZN
2017-03-16,189,-38,0,AMZN
2017-03-17,147,-54,0,AMZN
2017-03-18,73,-12,0,AMZN
2017-03-19,63,-18,0,AMZN
2017-03-20,148,-30,0,AMZN
2017-03-21,214,-59,0,AMZN
2017-03-22,171,-56,0,AMZN
2017-03-23,114,-46,0,AMZN
2017-03-24,126,-29,0,AMZN
2017-03-25,56,-16,0,AMZN
2017-03-26,65,-12,0,AMZN
2017-03-27,166,-39,0,AMZN
2017-03-28,328,-72,0,AMZN
2017-03-29,387,-106,0,AMZN
2017-03-30,225,-57,0,AMZN
2017-03-31,285,-90,0,AMZN
2017-04-01,74,-15,0,AMZN
2017-04-02,71,-9,0,AMZN
2017-04-03,174,-47,0,AMZN
2017-04-04,293,-99,0,AMZN
2017-04-05,585,-124,0,AMZN
2017-04-06,303,-98,0,AMZN
2017-04-07,176,-78,0,AMZN
2017-04-08,64,-23,0,AMZN
2017-04-09,54,-17,0,AMZN
2017-04-10,233,-84,0,AMZN
2017-04-11,159,-65,0,AMZN
2017-04-12,222,-50,0,AMZN
2017-04-13,182,-51,0,AMZN
2017-04-14,81,-39,0,AMZN
2017-04-15,64,-13,0,AMZN
2017-04-16,43,-10,0,AMZN
2017-04-17,197,-66,0,AMZN
2017-04-18,160,-38,0,AMZN
2017-04-19,146,-45,0,AMZN
2017-04-20,190,-62,0,AMZN
2017-04-21,170,-42,0,AMZN
2017-04-22,75,-20,0,AMZN
2017-04-23,77,-16,0,AMZN
2017-04-24,175,-64,0,AMZN
2017-04-25,227,-67,0,AMZN
2017-04-26,225,-50,0,AMZN
2017-04-27,721,-173,0,AMZN
2017-04-28,565,-182,0,AMZN
2017-04-29,124,-26,0,AMZN
2017-04-30,90,-21,0,AMZN
2017-05-01,284,-87,0,AMZN
2017-05-02,159,-55,0,AMZN
2017-05-03,149,-50,0,AMZN
2017-05-04,155,-46,0,AMZN
2017-05-05,182,-40,0,AMZN
2017-05-06,97,-25,0,AMZN
2017-05-07,81,-14,0,AMZN
2017-05-08,232,-82,0,AMZN
2017-05-09,312,-94,0,AMZN
2017-05-10,189,-68,0,AMZN
2017-05-11,139,-64,0,AMZN
2017-05-12,46,-22,0,AMZN
2017-05-13,78,-35,0,AMZN
2017-05-14,86,-15,0,AMZN
2017-05-15,240,-87,0,AMZN
2017-05-16,203,-73,0,AMZN
2017-05-17,269,-131,0,AMZN
2017-05-18,202,-78,0,AMZN
2017-05-19,137,-46,0,AMZN
2017-05-20,74,-20,0,AMZN
2017-05-21,64,-17,0,AMZN
2017-05-22,141,-60,0,AMZN
2017-05-23,199,-51,0,AMZN
2017-05-24,218,-68,0,AMZN
2017-05-25,470,-116,0,AMZN
2017-05-26,213,-68,0,AMZN
2017-05-27,58,-22,0,AMZN
2017-05-28,48,-17,0,AMZN
2017-05-29,59,-11,0,AMZN
2017-05-30,6,0,0,AMZN
2017-05-31,230,-84,0,AMZN
2017-06-01,137,-42,0,AMZN
2017-06-02,199,-39,0,AMZN
2017-06-03,71,-23,0,AMZN
2017-06-04,61,-31,0,AMZN
2017-06-05,270,-55,0,AMZN
2017-06-06,264,-104,0,AMZN
2017-06-07,198,-74,0,AMZN
2017-06-08,196,-56,0,AMZN
2017-06-09,300,-162,0,AMZN
2017-06-10,97,-44,0,AMZN
2017-06-11,81,-41,0,AMZN
2017-06-12,308,-130,0,AMZN
2017-06-13,199,-79,0,AMZN
2017-06-14,137,-49,0,AMZN
2017-06-15,240,-79,0,AMZN
2017-06-16,2059,-727,0,AMZN
2017-06-17,314,-114,0,AMZN
2017-06-18,223,-67,0,AMZN
2017-06-19,548,-235,0,AMZN
2017-06-20,421,-159,0,AMZN
2017-06-21,357,-155,0,AMZN
2017-06-22,277,-127,0,AMZN
2017-06-23,296,-109,0,AMZN
2017-06-24,149,-42,0,AMZN
2017-06-25,154,-40,0,AMZN
2017-06-26,165,-84,0,AMZN
2017-06-27,282,-104,0,AMZN
2017-06-28,315,-142,0,AMZN
2017-06-29,370,-96,0,AMZN
2017-06-30,288,-56,0,AMZN
2017-07-01,160,-26,0,AMZN
2017-07-02,169,-23,0,AMZN
2017-07-03,265,-60,0,AMZN
2017-07-04,240,-61,0,AMZN
2017-07-05,243,-62,0,AMZN
2017-07-06,283,-67,0,AMZN
2017-07-07,250,-85,0,AMZN
2017-07-08,146,-26,0,AMZN
2017-07-09,157,-34,0,AMZN
2017-07-10,365,-129,0,AMZN
2017-07-11,394,-120,0,AMZN
2017-07-12,336,-108,0,AMZN
2017-07-13,275,-79,0,AMZN
2017-07-14,276,-76,0,AMZN
2017-07-15,177,-46,0,AMZN
2017-07-16,132,-25,0,AMZN
2017-07-17,327,-112,0,AMZN
2017-07-18,344,-139,0,AMZN
2017-07-19,220,-75,0,AMZN
2017-07-20,362,-134,0,AMZN
2017-07-21,269,-103,0,AMZN
2017-07-22,87,-19,0,AMZN
2017-07-23,94,-37,0,AMZN
2017-07-24,297,-94,0,AMZN
2017-07-25,276,-99,0,AMZN
2017-07-26,322,-81,0,AMZN
2017-07-27,874,-315,0,AMZN
2017-07-28,421,-201,0,AMZN
2017-07-29,90,-15,0,AMZN
2017-07-30,87,-24,0,AMZN
2017-07-31,238,-113,0,AMZN
2017-08-01,244,-83,0,AMZN
2017-08-02,225,-125,0,AMZN
2017-08-03,231,-74,0,AMZN
2017-08-04,131,-53,0,AMZN
2017-08-05,61,-18,0,AMZN
2017-08-06,61,-22,0,AMZN
2017-08-07,173,-53,0,AMZN
2017-08-08,209,-79,0,AMZN
2017-08-09,221,-72,0,AMZN
2017-08-10,247,-97,0,AMZN
2017-08-11,260,-91,0,AMZN
2017-08-12,70,-17,0,AMZN
2017-08-13,86,-20,0,AMZN
2017-08-14,212,-71,0,AMZN
2017-08-15,277,-110,0,AMZN
2017-08-16,334,-191,0,AMZN
2017-08-17,308,-119,0,AMZN
2017-08-18,208,-67,0,AMZN
2017-08-19,88,-21,0,AMZN
2017-08-20,81,-21,0,AMZN
2017-08-21,204,-80,0,AMZN
2017-08-22,183,-53,0,AMZN
2017-08-23,242,-71,0,AMZN
2017-08-24,428,-247,0,AMZN
2017-08-25,316,-160,0,AMZN
2017-08-26,86,-28,0,AMZN
2017-08-27,90,-30,0,AMZN
2017-08-28,274,-157,0,AMZN
2017-08-29,117,-35,0,AMZN
2017-08-30,459,-153,0,AMZN
2017-08-31,208,-85,0,AMZN
2017-09-01,204,-46,0,AMZN
2017-09-02,80,-15,0,AMZN
2017-09-03,78,-13,0,AMZN
2017-09-04,44,-11,0,AMZN
2017-09-05,144,-46,0,AMZN
2017-09-06,174,-63,0,AMZN
2017-09-07,327,-80,0,AMZN
2017-09-08,344,-98,0,AMZN
2017-09-09,624,-91,0,AMZN
2017-09-10,453,-89,0,AMZN
2017-09-11,306,-121,0,AMZN
2017-09-12,345,-124,0,AMZN
2017-09-13,466,-111,0,AMZN
2017-09-14,455,-109,0,AMZN
2017-09-15,365,-86,0,AMZN
2017-09-16,161,-29,0,AMZN
2017-09-17,160,-23,0,AMZN
2017-09-18,438,-114,0,AMZN
2017-09-19,397,-157,0,AMZN
2017-09-20,285,-74,0,AMZN
2017-09-21,215,-67,0,AMZN
2017-09-22,206,-56,0,AMZN
2017-09-23,122,-18,0,AMZN
2017-09-24,99,-25,0,AMZN
2017-09-25,237,-121,0,AMZN
2017-09-26,37,-11,0,AMZN
2017-09-27,278,-84,0,AMZN
2017-09-28,228,-79,0,AMZN
2017-09-29,229,-59,0,AMZN
2017-09-30,90,-10,0,AMZN
2017-10-01,79,-13,0,AMZN
2017-10-02,182,-56,0,AMZN
2017-10-03,233,-104,0,AMZN
2017-10-04,277,-90,0,AMZN
2017-10-05,321,-93,0,AMZN
2017-10-06,349,-99,0,AMZN
2017-10-07,116,-23,0,AMZN
2017-10-08,113,-24,0,AMZN
2017-10-09,202,-65,0,AMZN
2017-10-10,259,-86,0,AMZN
2017-10-11,328,-66,0,AMZN
2017-10-12,322,-95,0,AMZN
2017-10-13,294,-106,0,AMZN
2017-10-14,135,-22,0,AMZN
2017-10-15,100,-16,0,AMZN
2017-10-16,216,-44,0,AMZN
2017-10-17,242,-69,0,AMZN
2017-10-18,6,-2,0,AMZN
2017-10-19,256,-80,0,AMZN
2017-10-20,222,-60,0,AMZN
2017-10-21,101,-28,0,AMZN
2017-10-22,115,-20,0,AMZN
2017-10-23,309,-95,0,AMZN
2017-10-24,332,-74,0,AMZN
2017-10-25,313,-101,0,AMZN
2017-10-26,79,-14,0,AMZN
2017-10-27,894,-234,0,AMZN
2017-10-28,208,-40,0,AMZN
2017-10-29,185,-32,0,AMZN
2017-10-30,270,-84,0,AMZN
2017-10-31,210,-51,0,AMZN
2017-11-01,223,-58,0,AMZN
2017-11-02,255,-69,0,AMZN
2017-11-03,235,-62,0,AMZN
2017-11-04,115,-13,0,AMZN
2017-11-05,98,-15,0,AMZN
2017-11-06,219,-65,0,AMZN
2017-11-07,239,-71,0,AMZN
2017-11-08,229,-55,0,AMZN
2017-11-09,219,-64,0,AMZN
2017-11-10,193,-86,0,AMZN
2017-11-11,68,-10,0,AMZN
2017-11-12,115,-16,0,AMZN
2017-11-13,263,-72,0,AMZN
2017-11-14,263,-45,0,AMZN
2017-11-15,302,-86,0,AMZN
2017-11-16,148,-24,0,AMZN
2017-11-17,327,-62,0,AMZN
2017-11-18,116,-21,0,AMZN
2017-11-19,106,-26,0,AMZN
2017-11-20,285,-77,0,AMZN
2017-11-21,231,-64,0,AMZN
2017-11-22,73,-20,0,AMZN
2017-11-23,84,-20,0,AMZN
2017-11-24,293,-67,0,AMZN
2017-11-25,178,-27,0,AMZN
2017-11-26,101,-33,0,AMZN
2017-11-27,364,-172,0,AMZN
2017-11-28,355,-133,0,AMZN
2017-11-29,388,-130,0,AMZN
2017-11-30,336,-83,0,AMZN
2017-12-01,364,-106,0,AMZN
2017-12-02,60,-15,0,AMZN
2017-12-03,82,-21,0,AMZN
2017-12-04,215,-84,0,AMZN
2017-12-05,293,-120,0,AMZN
2017-12-06,344,-93,0,AMZN
2017-12-07,233,-61,0,AMZN
2017-12-08,284,-77,0,AMZN
2017-12-09,77,-14,0,AMZN
2017-12-10,85,-22,0,AMZN
2017-12-11,174,-37,0,AMZN
2017-12-12,132,-47,0,AMZN
2017-12-13,135,-32,0,AMZN
2017-12-14,155,-46,0,AMZN
2017-12-15,185,-64,0,AMZN
2017-12-16,105,-16,0,AMZN
2017-12-17,87,-14,0,AMZN
2017-12-18,179,-42,0,AMZN
2017-12-19,151,-31,0,AMZN
2017-12-20,134,-32,0,AMZN
2017-12-21,231,-48,0,AMZN
2017-12-22,242,-34,0,AMZN
2017-12-23,110,-15,0,AMZN
2017-12-24,86,-16,0,AMZN
2017-12-25,90,-7,0,AMZN
2017-12-26,215,-32,0,AMZN
2017-12-27,226,-31,0,AMZN
2017-12-28,245,-66,0,AMZN
2017-12-29,227,-84,0,AMZN
2017-12-30,106,-21,0,AMZN
2017-12-31,83,-23,0,AMZN
2018-01-01,85,-14,0,AMZN
2018-01-02,272,-61,0,AMZN
2018-01-03,232,-67,0,AMZN
2018-01-04,247,-61,0,AMZN
2018-01-05,296,-56,0,AMZN
2018-01-06,77,-16,0,AMZN
2018-01-07,105,-10,0,AMZN
2018-01-08,102,-14,0,AMZN
2018-01-09,251,-56,0,AMZN
2018-01-10,221,-49,0,AMZN
2018-01-11,257,-61,0,AMZN
2018-01-12,297,-70,0,AMZN
2018-01-13,145,-16,0,AMZN
2018-01-14,130,-17,0,AMZN
2018-01-15,124,-24,0,AMZN
2018-01-16,269,-53,0,AMZN
2018-01-17,208,-46,0,AMZN
2018-01-18,417,-88,0,AMZN
2018-01-19,339,-83,0,AMZN
2018-01-20,140,-29,0,AMZN
2018-01-21,148,-23,0,AMZN
2018-01-22,283,-56,0,AMZN
2018-01-23,256,-77,0,AMZN
2018-01-24,229,-71,0,AMZN
2018-01-25,243,-69,0,AMZN
2018-01-26,252,-67,0,AMZN
2018-01-27,87,-20,0,AMZN
2018-01-28,125,-29,0,AMZN
2018-01-29,293,-62,0,AMZN
2018-01-30,550,-147,0,AMZN
2018-01-31,419,-118,0,AMZN
2018-02-01,632,-234,0,AMZN
2018-02-02,222,-58,0,AMZN
2018-02-03,154,-29,0,AMZN
2018-02-04,152,-17,0,AMZN
2018-02-05,327,-105,0,AMZN
2018-02-06,221,-72,0,AMZN
2018-02-07,201,-49,0,AMZN
2018-02-08,295,-91,0,AMZN
2018-02-09,409,-141,0,AMZN
2018-02-10,164,-42,0,AMZN
2018-02-11,148,-19,0,AMZN
2018-02-12,61,-10,0,AMZN
2018-02-13,279,-84,0,AMZN
2018-02-14,278,-66,0,AMZN
2018-02-15,244,-71,0,AMZN
2018-02-16,195,-59,0,AMZN
2018-02-17,106,-28,0,AMZN
2018-02-18,120,-44,0,AMZN
2018-02-19,130,-37,0,AMZN
2018-02-20,340,-99,0,AMZN
2018-02-21,383,-122,0,AMZN
2018-02-22,290,-94,0,AMZN
2018-02-23,228,-71,0,AMZN
2018-02-24,134,-40,0,AMZN
2018-02-25,136,-39,0,AMZN
2018-02-26,265,-79,0,AMZN
2018-02-27,289,-75,0,AMZN
2018-02-28,342,-122,0,AMZN
2018-03-01,230,-110,0,AMZN
2018-03-02,187,-109,0,AMZN
2018-03-03,107,-37,0,AMZN
2018-03-04,99,-29,0,AMZN
2018-03-05,297,-83,0,AMZN
2018-03-06,299,-68,0,AMZN
2018-03-07,247,-71,0,AMZN
2018-03-08,232,-58,0,AMZN
2018-03-09,240,-90,0,AMZN
2018-03-10,132,-30,0,AMZN
2018-03-11,159,-29,0,AMZN
2018-03-12,296,-66,0,AMZN
2018-03-13,280,-95,0,AMZN
2018-03-14,260,-87,0,AMZN
2018-03-15,293,-117,0,AMZN
2018-03-16,210,-74,0,AMZN
2018-03-17,138,-42,0,AMZN
2018-03-18,125,-22,0,AMZN
2018-03-19,299,-96,0,AMZN
2018-03-20,344,-113,0,AMZN
2018-03-21,337,-87,0,AMZN
2018-03-22,286,-72,0,AMZN
2018-03-23,268,-99,0,AMZN
2018-03-24,82,-30,0,AMZN
2018-03-25,74,-20,0,AMZN
2018-03-26,210,-64,0,AMZN
2018-03-27,276,-82,0,AMZN
2018-03-28,579,-338,0,AMZN
2018-03-29,577,-314,0,AMZN
2018-03-30,190,-68,0,AMZN
2018-03-31,195,-102,0,AMZN
2018-04-01,138,-53,0,AMZN
2018-04-02,402,-282,0,AMZN
2018-04-03,601,-410,0,AMZN
2018-04-04,422,-195,0,AMZN
2018-04-05,331,-132,0,AMZN
2018-04-06,286,-156,0,AMZN
2018-04-07,106,-41,0,AMZN
2018-04-08,88,-47,0,AMZN
2018-04-09,189,-73,0,AMZN
2018-04-10,215,-81,0,AMZN
2018-04-11,227,-59,0,AMZN
2018-04-12,261,-65,0,AMZN
2018-04-13,322,-126,0,AMZN
2018-04-14,95,-21,0,AMZN
2018-04-15,132,-33,0,AMZN
2018-04-16,216,-77,0,AMZN
2018-04-17,327,-99,0,AMZN
2018-04-18,416,-126,0,AMZN
2018-04-19,146,-47,0,AMZN
2018-04-20,263,-102,0,AMZN
2018-04-21,78,-18,0,AMZN
2018-04-22,115,-20,0,AMZN
2018-04-23,246,-76,0,AMZN
2018-04-24,331,-91,0,AMZN
2018-04-25,112,-66,0,AMZN
2018-04-26,615,-198,0,AMZN
2018-04-27,863,-281,0,AMZN
2018-04-28,58,-13,0,AMZN
2018-04-29,135,-34,0,AMZN
2018-04-30,249,-69,0,AMZN
2018-05-01,281,-59,0,AMZN
2018-05-02,274,-86,0,AMZN
2018-05-03,84,-22,0,AMZN
2018-05-04,251,-58,0,AMZN
2018-05-05,130,-31,0,AMZN
2018-05-06,157,-27,0,AMZN
2018-05-07,276,-82,0,AMZN
2018-05-08,227,-68,0,AMZN
2018-05-09,316,-77,0,AMZN
2018-05-10,250,-88,0,AMZN
2018-05-11,260,-56,0,AMZN
2018-05-12,141,-23,0,AMZN
2018-05-13,124,-18,0,AMZN
2018-05-14,236,-82,0,AMZN
2018-05-15,276,-67,0,AMZN
2018-05-16,250,-73,0,AMZN
2018-05-17,244,-78,0,AMZN
2018-05-18,241,-62,0,AMZN
2018-05-19,129,-25,0,AMZN
2018-05-20,129,-27,0,AMZN
2018-05-21,202,-55,0,AMZN
2018-05-22,230,-83,0,AMZN
2018-05-23,272,-66,0,AMZN
2018-05-24,248,-56,0,AMZN
2018-05-25,248,-69,0,AMZN
2018-05-26,122,-15,0,AMZN
2018-05-27,116,-21,0,AMZN
2018-05-28,104,-19,0,AMZN
2018-05-29,253,-67,0,AMZN
2018-05-30,285,-103,0,AMZN
2018-05-31,256,-92,0,AMZN
2018-06-01,268,-53,0,AMZN
2018-06-02,136,-19,0,AMZN
2018-06-03,138,-18,0,AMZN
2018-06-04,250,-86,0,AMZN
2018-06-05,359,-139,0,AMZN
2018-06-06,283,-99,0,AMZN
2018-06-07,288,-88,0,AMZN
2018-06-08,216,-64,0,AMZN
2018-06-09,60,-35,0,AMZN
2018-06-10,114,-20,0,AMZN
2018-06-11,233,-61,0,AMZN
2018-06-12,243,-68,0,AMZN
2018-06-13,252,-83,0,AMZN
2018-06-14,331,-97,0,AMZN
2018-06-15,224,-75,0,AMZN
2018-06-16,116,-17,0,AMZN
2018-06-17,150,-23,0,AMZN
2018-06-18,237,-63,0,AMZN
2018-06-19,282,-66,0,AMZN
2018-06-20,160,-40,0,AMZN
2018-06-21,102,-42,0,AMZN
2018-06-22,219,-171,0,AMZN
2018-06-23,115,-21,0,AMZN
2018-06-24,129,-27,0,AMZN
2018-06-25,230,-114,0,AMZN
2018-06-26,228,-57,0,AMZN
2018-06-27,206,-101,0,AMZN
2018-06-28,487,-142,0,AMZN
2018-06-29,272,-111,0,AMZN
2018-06-30,114,-22,0,AMZN
2018-07-01,117,-20,0,AMZN
2018-07-02,189,-44,0,AMZN
2018-07-03,167,-31,0,AMZN
2018-07-04,105,-15,0,AMZN
2018-07-05,205,-51,0,AMZN
2018-07-06,181,-49,0,AMZN
2018-07-07,99,-14,0,AMZN
2018-07-08,102,-17,0,AMZN
2018-07-09,251,-59,0,AMZN
2018-07-10,226,-63,0,AMZN
2018-07-11,214,-68,0,AMZN
2018-07-12,379,-95,0,AMZN
2018-07-13,324,-110,0,AMZN
2018-07-14,171,-31,0,AMZN
2018-07-15,155,-28,0,AMZN
2018-07-16,564,-215,0,AMZN
2018-07-17,443,-159,0,AMZN
2018-07-18,337,-113,0,AMZN
2018-07-19,278,-114,0,AMZN
2018-07-20,270,-70,0,AMZN
2018-07-21,117,-20,0,AMZN
2018-07-22,128,-21,0,AMZN
2018-07-23,287,-101,0,AMZN
2018-07-24,239,-72,0,AMZN
2018-07-25,283,-92,0,AMZN
2018-07-26,1093,-408,0,AMZN
2018-07-27,123,-37,0,AMZN
2018-07-28,159,-46,0,AMZN
2018-07-29,121,-29,0,AMZN
2018-07-30,250,-109,0,AMZN
2018-07-31,278,-92,0,AMZN
2018-08-01,277,-79,0,AMZN
2018-08-02,292,-84,0,AMZN
2018-08-03,67,-19,0,AMZN
2018-08-04,120,-24,0,AMZN
2018-08-05,79,-23,0,AMZN
2018-08-06,178,-53,0,AMZN
2018-08-07,197,-60,0,AMZN
2018-08-08,249,-59,0,AMZN
2018-08-09,174,-49,0,AMZN
2018-08-10,171,-52,0,AMZN
2018-08-11,82,-15,0,AMZN
2018-08-12,95,-30,0,AMZN
2018-08-13,277,-65,0,AMZN
2018-08-14,240,-90,0,AMZN
2018-08-15,74,-29,0,AMZN
2018-08-16,263,-67,0,AMZN
2018-08-17,225,-89,0,AMZN
2018-08-18,85,-27,0,AMZN
2018-08-19,89,-27,0,AMZN
2018-08-20,180,-48,0,AMZN
2018-08-21,222,-49,0,AMZN
2018-08-22,238,-60,0,AMZN
2018-08-23,200,-59,0,AMZN
2018-08-24,154,-54,0,AMZN
2018-08-25,105,-17,0,AMZN
2018-08-26,114,-30,0,AMZN
2018-08-27,230,-55,0,AMZN
2018-08-28,264,-67,0,AMZN
2018-08-29,618,-160,0,AMZN
2018-08-30,123,-34,0,AMZN
2018-08-31,337,-91,0,AMZN
2018-09-01,118,-24,0,AMZN
2018-09-02,117,-25,0,AMZN
2018-09-03,122,-23,0,AMZN
2018-09-04,648,-110,0,AMZN
2018-09-05,467,-147,0,AMZN
2018-09-06,341,-139,0,AMZN
2018-09-07,210,-72,0,AMZN
2018-09-08,109,-40,0,AMZN
2018-09-09,119,-25,0,AMZN
2018-09-10,240,-78,0,AMZN
2018-09-11,323,-99,0,AMZN
2018-09-12,238,-82,0,AMZN
2018-09-13,273,-55,0,AMZN
2018-09-14,228,-69,0,AMZN
2018-09-15,97,-28,0,AMZN
2018-09-16,115,-26,0,AMZN
2018-09-17,332,-117,0,AMZN
2018-09-18,278,-88,0,AMZN
2018-09-19,272,-94,0,AMZN
2018-09-20,340,-83,0,AMZN
2018-09-21,8,-4,0,AMZN
2018-09-22,117,-29,0,AMZN
2018-09-23,127,-27,0,AMZN
2018-09-24,323,-63,0,AMZN
2018-09-25,300,-76,0,AMZN
2018-09-26,251,-62,0,AMZN
2018-09-27,315,-95,0,AMZN
2018-09-28,200,-49,0,AMZN
2018-09-29,80,-19,0,AMZN
2018-09-30,99,-24,0,AMZN
2018-10-01,196,-67,0,AMZN
2018-10-02,418,-132,0,AMZN
2018-10-03,347,-137,0,AMZN
2018-10-04,351,-180,0,AMZN
2018-10-05,273,-120,0,AMZN
2018-10-06,104,-31,0,AMZN
2018-10-07,90,-17,0,AMZN
2018-10-08,284,-129,0,AMZN
2018-10-09,258,-122,0,AMZN
2018-10-10,398,-177,0,AMZN
2018-10-11,95,-27,0,AMZN
2018-10-12,333,-116,0,AMZN
2018-10-13,94,-32,0,AMZN
2018-10-14,100,-19,0,AMZN
2018-10-15,269,-93,0,AMZN
2018-10-16,290,-99,0,AMZN
2018-10-17,195,-57,0,AMZN
2018-10-18,179,-110,0,AMZN
2018-10-19,196,-93,0,AMZN
2018-10-20,82,-42,0,AMZN
2018-10-21,73,-41,0,AMZN
2018-10-22,233,-79,0,AMZN
2018-10-23,285,-109,0,AMZN
2018-10-24,334,-133,0,AMZN
2018-10-25,444,-293,0,AMZN
2018-10-26,758,-413,0,AMZN
2018-10-27,113,-58,0,AMZN
2018-10-28,106,-59,0,AMZN
2018-10-29,535,-324,0,AMZN
2018-10-30,438,-226,0,AMZN
2018-10-31,309,-97,0,AMZN
2018-11-01,344,-120,0,AMZN
2018-11-02,257,-87,0,AMZN
2018-11-03,129,-40,0,AMZN
2018-11-04,111,-24,0,AMZN
2018-11-05,385,-127,0,AMZN
2018-11-06,256,-78,0,AMZN
2018-11-07,324,-95,0,AMZN
2018-11-08,287,-89,0,AMZN
2018-11-09,301,-87,0,AMZN
2018-11-10,61,-25,0,AMZN
2018-11-11,67,-26,0,AMZN
2018-11-12,239,-92,0,AMZN
2018-11-13,537,-164,0,AMZN
2018-11-14,338,-145,0,AMZN
2018-11-15,307,-174,0,AMZN
2018-11-16,217,-126,0,AMZN
2018-11-17,87,-39,0,AMZN
2018-11-18,66,-27,0,AMZN
2018-11-19,311,-125,0,AMZN
2018-11-20,416,-226,0,AMZN
2018-11-21,82,-17,0,AMZN
2018-11-22,141,-56,0,AMZN
2018-11-23,159,-75,0,AMZN
2018-11-24,108,-23,0,AMZN
2018-11-25,89,-34,0,AMZN
2018-11-26,307,-80,0,AMZN
2018-11-27,341,-92,0,AMZN
2018-11-28,402,-122,0,AMZN
2018-11-29,271,-69,0,AMZN
2018-11-30,262,-53,0,AMZN
2018-12-01,113,-28,0,AMZN
2018-12-02,109,-33,0,AMZN
2018-12-03,308,-76,0,AMZN
2018-12-04,239,-118,0,AMZN
2018-12-05,134,-50,0,AMZN
2018-12-06,237,-124,0,AMZN
2018-12-07,215,-80,0,AMZN
2018-12-08,67,-35,0,AMZN
2018-12-09,70,-25,0,AMZN
2018-12-10,155,-87,0,AMZN
2018-12-11,161,-72,0,AMZN
2018-12-12,237,-84,0,AMZN
2018-12-13,235,-101,0,AMZN
2018-12-14,230,-125,0,AMZN
2018-12-15,55,-30,0,AMZN
2018-12-16,89,-31,0,AMZN
2018-12-17,251,-127,0,AMZN
2018-12-18,249,-121,0,AMZN
2018-12-19,246,-102,0,AMZN
2018-12-20,268,-139,0,AMZN
2018-12-21,156,-93,0,AMZN
2018-12-22,96,-49,0,AMZN
2018-12-23,77,-37,0,AMZN
2018-12-24,229,-107,0,AMZN
2018-12-25,72,-27,0,AMZN
2018-12-26,410,-115,0,AMZN
2018-12-27,225,-116,0,AMZN
2018-12-28,257,-90,0,AMZN
2018-12-29,74,-26,0,AMZN
2018-12-30,90,-33,0,AMZN
2018-12-31,126,-46,0,AMZN
2019-01-01,106,-29,0,AMZN
2019-01-02,290,-106,0,AMZN
2019-01-03,298,-132,0,AMZN
2019-01-04,289,-123,0,AMZN
2019-01-05,128,-30,0,AMZN
2019-01-06,161,-35,0,AMZN
2019-01-07,426,-98,0,AMZN
